time,env_condition,Electric UV light,PM Sensor,Motion Detect,Air Q sensor,temperature,humidity,CO reading
11:02:00 am,warm & dry,Off,0.007757141,Off,0.021,22.6,51.1,0.005
1:26:00 pm,warm & dry,Off,0.007771842,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.00690707,Off,0.018,26.9,77.8,0.004
6:14:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.7,76.1,0.003
8:38:00 pm,warm & dry,Off,0.007762034,Off,0.021,22.6,51.1,0.005
11:02:00 pm,var temp & humid,On,0.006916078,Off,0.018,26.9,77.8,0.004
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
3:50:00 am,warm & dry,Off,0.007747461,Off,0.021,22.6,51.1,0.005
6:14:00 am,warm & dry,Off,0.007752282,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
11:02:00 am,warm & dry,Off,0.007750708,Off,0.021,22.6,51.1,0.005
1:26:00 pm,var temp & humid,On,0.006893641,Off,0.018,26.9,77.9,0.004
3:50:00 pm,warm & dry,Off,0.007749028,Off,0.021,22.6,51.1,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
8:38:00 pm,var temp & humid,On,0.006945459,Off,0.018,26.9,77.9,0.004
11:02:00 pm,warm & dry,Off,0.007752252,Off,0.021,22.6,51.1,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
3:50:00 am,warm & dry,Off,0.007771866,Off,0.021,22.6,51.1,0.005
6:14:00 am,cold & wet,Off,0.004872844,Off,0.013,19.6,76.2,0.003
8:38:00 am,warm & dry,Off,0.007745765,Off,0.021,22.6,51.1,0.005
11:02:00 am,var temp & humid,On,0.006991084,Off,0.019,1.3,78.2,0.004
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
3:50:00 pm,warm & dry,Off,0.00771335,Off,0.021,22.6,51.1,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
8:38:00 pm,warm & dry,Off,0.007744193,Off,0.021,22.7,51.2,0.005
11:02:00 pm,var temp & humid,On,0.007000264,Off,0.019,26.9,78,0.004
1:26:00 am,warm & dry,Off,0.007750661,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.007492847,Off,0.02,26.9,78.3,0.005
6:14:00 am,warm & dry,Off,0.007726342,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004872844,Off,0.013,19.7,76.3,0.003
11:02:00 am,warm & dry,Off,0.007721459,Off,0.021,22.7,51.2,0.005
1:26:00 pm,var temp & humid,On,0.006952255,Off,0.018,26.9,78.2,0.004
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
6:14:00 pm,warm & dry,Off,0.007771973,Off,0.021,22.6,51.1,0.005
8:38:00 pm,var temp & humid,On,0.00690707,Off,0.018,26.9,78.1,0.004
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
1:26:00 am,warm & dry,Off,0.007724716,Off,0.021,22.6,51.1,0.005
3:50:00 am,warm & dry,Off,0.007732798,Off,0.021,22.6,51.1,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
8:38:00 am,var temp & humid,On,0.006975068,Off,0.018,26.9,78,0.004
11:02:00 am,warm & dry,Off,0.007748987,Off,0.021,22.6,51.1,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
3:50:00 pm,warm & dry,Off,0.007750619,Off,0.021,22.6,51.1,0.005
6:14:00 pm,var temp & humid,On,0.006956802,Off,0.018,26.9,77.8,0.004
8:38:00 pm,warm & dry,Off,0.007716644,Off,0.021,22.7,51.2,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
1:26:00 am,warm & dry,Off,0.007702162,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.00689819,Off,0.018,26.9,77.8,0.004
6:14:00 am,warm & dry,Off,0.007726301,Off,0.021,22.6,51.1,0.005
8:38:00 am,var temp & humid,On,0.007041933,Off,0.019,27,77.9,0.004
11:02:00 am,warm & dry,Off,0.007726342,Off,0.021,22.6,51.1,0.005
1:26:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.7,76.1,0.003
3:50:00 pm,var temp & humid,On,0.006952255,Off,0.018,26.9,77.8,0.004
6:14:00 pm,warm & dry,Off,0.007732839,Off,0.021,22.6,51.1,0.005
8:38:00 pm,warm & dry,Off,0.007732751,Off,0.021,22.7,51.2,0.005
11:02:00 pm,var temp & humid,On,0.007171644,Off,0.019,26.9,77.7,0.005
1:26:00 am,warm & dry,Off,0.007739255,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.00690707,Off,0.018,26.9,77.7,0.004
6:14:00 am,warm & dry,Off,0.007771973,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.9,0.003
11:02:00 am,warm & dry,Off,0.007718227,Off,0.021,22.6,51.1,0.005
1:26:00 pm,warm & dry,Off,0.007755548,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.006783227,Off,0.018,26.9,77.7,0.004
6:14:00 pm,warm & dry,Off,0.007758775,Off,0.021,22.6,51.1,0.005
8:38:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.7,75.9,0.003
11:02:00 pm,warm & dry,Off,0.007744193,Off,0.021,22.6,51.1,0.005
1:26:00 am,var temp & humid,On,0.006720583,Off,0.018,26.9,77.7,0.004
3:50:00 am,warm & dry,Off,0.007739302,Off,0.021,22.7,51.2,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.9,0.003
8:38:00 am,var temp & humid,On,0.006720583,Off,0.018,26.9,77.8,0.004
11:02:00 am,warm & dry,Off,0.007724716,Off,0.021,22.6,51.1,0.005
1:26:00 pm,warm & dry,Off,0.007711791,Off,0.021,22.6,51.1,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.1,0.003
6:14:00 pm,warm & dry,Off,0.007687855,Off,0.021,22.6,51.1,0.005
8:38:00 pm,warm & dry,Off,0.007674747,Off,0.02,22.6,51.1,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
1:26:00 am,var temp & humid,On,0.006720583,Off,0.018,26.9,77.9,0.004
3:50:00 am,warm & dry,Off,0.007750661,Off,0.021,22.7,51.1,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
8:38:00 am,var temp & humid,On,0.006770182,Off,0.018,26.9,78.2,0.004
11:02:00 am,warm & dry,Off,0.007705392,Off,0.021,22.6,51.1,0.005
1:26:00 pm,warm & dry,Off,0.007749075,Off,0.021,22.6,51.1,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
6:14:00 pm,var temp & humid,On,0.006853542,Off,0.018,26.9,78.3,0.004
8:38:00 pm,warm & dry,Off,0.00776041,Off,0.021,22.6,51.1,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
1:26:00 am,warm & dry,Off,0.007750619,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.006880243,Off,0.018,26.9,78.6,0.004
6:14:00 am,warm & dry,Off,0.007740884,Off,0.021,22.6,51.1,0.005
8:38:00 am,var temp & humid,On,0.006840238,Off,0.018,27,78.6,0.004
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
1:26:00 pm,warm & dry,Off,0.007713397,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.006831423,Off,0.018,26.9,78.6,0.004
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
8:38:00 pm,warm & dry,Off,0.007747396,Off,0.021,22.6,51.1,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
1:26:00 am,warm & dry,Off,0.007734426,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.006813836,Off,0.018,26.9,78.1,0.004
6:14:00 am,warm & dry,Off,0.007771866,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
11:02:00 am,warm & dry,Off,0.007765371,Off,0.021,22.6,51.1,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
3:50:00 pm,var temp & humid,On,0.006796302,Off,0.018,26.9,78,0.004
6:14:00 pm,warm & dry,Off,0.007773504,Off,0.021,22.6,51.1,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
11:02:00 pm,warm & dry,Off,0.007716603,Off,0.021,22.7,51.2,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
3:50:00 am,warm & dry,Off,0.007757141,Off,0.021,22.7,51.2,0.005
6:14:00 am,var temp & humid,On,0.006805062,Off,0.018,26.9,77.8,0.004
8:38:00 am,warm & dry,Off,0.007758799,Off,0.021,22.6,51.1,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
1:26:00 pm,warm & dry,Off,0.007724716,Off,0.021,22.7,51.2,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
6:14:00 pm,warm & dry,Off,0.007710122,Off,0.021,22.6,51.1,0.005
8:38:00 pm,warm & dry,Off,0.007727928,Off,0.021,22.7,51.2,0.005
11:02:00 pm,var temp & humid,On,0.006840238,Off,0.018,26.9,77.7,0.004
1:26:00 am,warm & dry,Off,0.007763669,Off,0.021,22.7,51.2,0.005
3:50:00 am,var temp & humid,On,0.006840238,Off,0.018,26.9,77.6,0.004
6:14:00 am,warm & dry,Off,0.007732798,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004872844,Off,0.013,19.7,76.2,0.003
11:02:00 am,var temp & humid,On,0.00690707,Off,0.018,27,77.7,0.004
1:26:00 pm,warm & dry,Off,0.007724763,Off,0.021,22.7,51.2,0.005
3:50:00 pm,warm & dry,Off,0.007732751,Off,0.021,22.6,51.1,0.005
6:14:00 pm,var temp & humid,On,0.006880243,Off,0.018,26.9,77.6,0.004
8:38:00 pm,warm & dry,Off,0.007706919,Off,0.021,22.6,51.1,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.1,0.003
1:26:00 am,warm & dry,Off,0.007758888,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.006840238,Off,0.018,26.9,77.6,0.004
6:14:00 am,warm & dry,Off,0.007706873,Off,0.021,22.7,51.1,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
11:02:00 am,var temp & humid,On,0.006796302,Off,0.018,26.9,77.6,0.004
1:26:00 pm,warm & dry,Off,0.007742562,Off,0.021,22.6,51.1,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.1,0.003
6:14:00 pm,warm & dry,Off,0.007708541,Off,0.021,22.7,51.1,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.1,0.003
11:02:00 pm,var temp & humid,On,0.006840238,Off,0.018,26.9,77.6,0.004
1:26:00 am,warm & dry,Off,0.007708541,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.006959078,Off,0.018,26.9,77.6,0.004
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
8:38:00 am,warm & dry,Off,0.007763735,Off,0.021,22.6,51.1,0.005
11:02:00 am,var temp & humid,On,0.00690707,Off,0.018,26.9,77.6,0.004
1:26:00 pm,warm & dry,Off,0.007753915,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.006789761,Off,0.018,27,77.7,0.004
6:14:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.7,76.2,0.003
8:38:00 pm,warm & dry,Off,0.007703733,Off,0.021,22.6,51.1,0.005
11:02:00 pm,warm & dry,Off,0.007700449,Off,0.021,22.6,51.1,0.005
1:26:00 am,var temp & humid,On,0.006934138,Off,0.018,26.9,77.6,0.004
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
6:14:00 am,warm & dry,Off,0.007755548,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.1,0.003
11:02:00 am,var temp & humid,On,0.006945459,Off,0.018,26.9,77.6,0.004
1:26:00 pm,warm & dry,Off,0.007734379,Off,0.021,22.6,51.1,0.005
3:50:00 pm,warm & dry,Off,0.007718227,Off,0.021,22.6,51.1,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
8:38:00 pm,var temp & humid,On,0.006918337,Off,0.018,26.9,77.6,0.004
11:02:00 pm,warm & dry,Off,0.007753915,Off,0.021,22.6,51.1,0.005
1:26:00 am,var temp & humid,On,0.006853542,Off,0.018,27,77.9,0.004
3:50:00 am,warm & dry,Off,0.007732792,Off,0.021,22.6,51,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
8:38:00 am,var temp & humid,On,0.006981918,Off,0.019,26.9,77.7,0.004
11:02:00 am,warm & dry,Off,0.007719896,Off,0.021,22.6,51,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
3:50:00 pm,warm & dry,Off,0.007732792,Off,0.021,22.6,51,0.005
6:14:00 pm,var temp & humid,On,0.00690707,Off,0.018,26.9,77.8,0.004
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
11:02:00 pm,warm & dry,Off,0.007747467,Off,0.021,22.6,51,0.005
1:26:00 am,warm & dry,Off,0.007708541,Off,0.021,22.6,51.1,0.005
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
6:14:00 am,var temp & humid,On,0.006866877,Off,0.018,26.9,77.8,0.004
8:38:00 am,warm & dry,Off,0.007735967,Off,0.021,22.6,51.1,0.005
11:02:00 am,warm & dry,Off,0.007727928,Off,0.021,22.6,51.1,0.005
1:26:00 pm,cold & wet,Off,0.004776545,Off,0.012,19.7,76.3,0.003
3:50:00 pm,warm & dry,Off,0.007726342,Off,0.021,22.6,51.1,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
8:38:00 pm,warm & dry,Off,0.007732751,Off,0.021,22.6,51.1,0.005
11:02:00 pm,warm & dry,Off,0.007723043,Off,0.021,22.6,51.2,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
3:50:00 am,warm & dry,Off,0.007727928,Off,0.021,22.6,51.2,0.005
6:14:00 am,var temp & humid,On,0.006952255,Off,0.018,26.9,77.8,0.004
8:38:00 am,warm & dry,Off,0.007739255,Off,0.021,22.6,51.2,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
1:26:00 pm,warm & dry,Off,0.007721483,Off,0.021,22.6,51.2,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
6:14:00 pm,var temp & humid,On,0.007000264,Off,0.019,26.9,77.7,0.004
8:38:00 pm,warm & dry,Off,0.007718274,Off,0.021,22.6,51.1,0.005
11:02:00 pm,var temp & humid,On,0.007208184,Off,0.019,27,78.4,0.005
1:26:00 am,warm & dry,Off,0.007684382,Off,0.021,22.6,51.1,0.005
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
6:14:00 am,var temp & humid,On,0.006840238,Off,0.018,27,77.8,0.004
8:38:00 am,warm & dry,Off,0.007734426,Off,0.021,22.6,51.1,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
1:26:00 pm,warm & dry,Off,0.007739302,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.006840238,Off,0.018,26.9,77.7,0.004
6:14:00 pm,warm & dry,Off,0.007734426,Off,0.021,22.6,51.1,0.005
8:38:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.7,76.2,0.003
11:02:00 pm,warm & dry,Off,0.007727928,Off,0.021,22.6,51.1,0.005
1:26:00 am,cold & wet,Off,0.004872844,Off,0.013,19.8,76.3,0.003
3:50:00 am,warm & dry,Off,0.007780049,Off,0.021,22.6,51.1,0.005
6:14:00 am,warm & dry,Off,0.007724716,Off,0.021,22.7,51.2,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,7,76.3,0.003
11:02:00 am,warm & dry,Off,0.007757141,Off,0.021,22.6,51.1,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.9,0.003
3:50:00 pm,warm & dry,Off,0.007749028,Off,0.021,22.6,51.1,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
8:38:00 pm,var temp & humid,On,0.006943189,Off,0.018,26.9,77.5,0.004
11:02:00 pm,warm & dry,Off,0.007726342,Off,0.021,22.6,51.1,0.005
1:26:00 am,var temp & humid,On,0.006988796,Off,0.019,27,77.5,0.004
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
6:14:00 am,warm & dry,Off,0.00771335,Off,0.021,22.7,51.2,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
11:02:00 am,var temp & humid,On,0.00690707,Off,0.018,26.9,77.5,0.004
1:26:00 pm,warm & dry,Off,0.007684428,Off,0.021,22.6,51.1,0.005
3:50:00 pm,warm & dry,Off,0.007740884,Off,0.021,22.6,51.1,0.005
6:14:00 pm,var temp & humid,On,0.006840238,Off,0.018,26.9,77.6,0.004
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
11:02:00 pm,warm & dry,Off,0.007757141,Off,0.021,22.6,51.1,0.005
1:26:00 am,warm & dry,Off,0.007740884,Off,0.021,22.6,51.1,0.005
3:50:00 am,cold & wet,Off,0.004776545,Off,0.012,19.8,76.3,0.003
6:14:00 am,var temp & humid,On,0.006840238,Off,0.018,26.9,77.5,0.004
8:38:00 am,warm & dry,Off,0.007706919,Off,0.021,22.7,51.2,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
1:26:00 pm,warm & dry,Off,0.007752282,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.006763671,Off,0.018,26.9,77.5,0.004
6:14:00 pm,warm & dry,Off,0.007752252,Off,0.021,22.6,51.1,0.005
8:38:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.8,76.3,0.003
11:02:00 pm,var temp & humid,On,0.006796302,Off,0.018,26.9,77.5,0.004
1:26:00 am,warm & dry,Off,0.00772309,Off,0.021,22.6,51.1,0.005
3:50:00 am,cold & wet,Off,0.004776545,Off,0.012,19.8,76.4,0.003
6:14:00 am,warm & dry,Off,0.007742562,Off,0.021,22.7,51.2,0.005
8:38:00 am,var temp & humid,On,0.006822623,Off,0.018,26.9,77.7,0.004
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
1:26:00 pm,warm & dry,Off,0.00771665,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.006805062,Off,0.018,27,77.9,0.004
6:14:00 pm,warm & dry,Off,0.007732751,Off,0.021,22.6,51.1,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.4,0.003
11:02:00 pm,warm & dry,Off,0.007703695,Off,0.021,22.6,51.1,0.005
1:26:00 am,var temp & humid,On,0.006840238,Off,0.018,26.9,78.2,0.004
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.4,0.003
6:14:00 am,warm & dry,Off,0.00772309,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
11:02:00 am,warm & dry,Off,0.007734426,Off,0.021,22.6,51.1,0.005
1:26:00 pm,var temp & humid,On,0.006763671,Off,0.018,26.9,78.4,0.004
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
6:14:00 pm,warm & dry,Off,0.007724716,Off,0.021,22.6,51.1,0.005
8:38:00 pm,warm & dry,Off,0.007700449,Off,0.021,22.7,51.2,0.005
11:02:00 pm,var temp & humid,On,0.006796302,Off,0.018,26.9,78,0.004
1:26:00 am,warm & dry,Off,0.007710122,Off,0.021,22.7,51.2,0.005
3:50:00 am,warm & dry,Off,0.007679592,Off,0.02,22.6,51.1,0.005
6:14:00 am,var temp & humid,On,0.006840238,Off,0.018,26.9,77.9,0.004
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
11:02:00 am,warm & dry,Off,0.007740932,Off,0.021,22.6,51.1,0.005
1:26:00 pm,var temp & humid,On,0.006840238,Off,0.018,26.9,77.8,0.004
3:50:00 pm,warm & dry,Off,0.007723137,Off,0.021,22.7,51.2,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
8:38:00 pm,var temp & humid,On,0.006835885,Off,0.018,26.9,77.8,0.004
11:02:00 pm,warm & dry,Off,0.007757141,Off,0.021,22.6,51.1,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
3:50:00 am,warm & dry,Off,0.007724669,Off,0.021,22.6,51.1,0.005
6:14:00 am,var temp & humid,On,0.006796302,Off,0.018,26.9,77.8,0.004
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
11:02:00 am,warm & dry,Off,0.007711791,Off,0.021,22.6,51.1,0.005
1:26:00 pm,var temp & humid,On,0.006805062,Off,0.018,27,77.9,0.004
3:50:00 pm,warm & dry,Off,0.007726301,Off,0.021,22.6,51.1,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.5,0.003
8:38:00 pm,warm & dry,Off,0.007700449,Off,0.021,22.7,51.2,0.005
11:02:00 pm,var temp & humid,On,0.006822623,Off,0.018,26.9,77.7,0.004
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.4,0.003
3:50:00 am,warm & dry,Off,0.007758953,Off,0.021,22.7,51.2,0.005
6:14:00 am,var temp & humid,On,0.006796302,Off,0.018,26.9,78,0.004
8:38:00 am,warm & dry,Off,0.007718227,Off,0.021,22.6,51.1,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.4,0.003
1:26:00 pm,warm & dry,Off,0.007758775,Off,0.021,22.6,51.1,0.005
3:50:00 pm,cold & wet,Off,0.004776545,Off,0.012,19.8,76.5,0.003
6:14:00 pm,var temp & humid,On,0.006840238,Off,0.018,26.9,77.7,0.004
8:38:00 pm,warm & dry,Off,0.007718227,Off,0.021,22.7,51.2,0.005
11:02:00 pm,cold & wet,Off,0.004776545,Off,0.012,19.7,76.4,0.003
1:26:00 am,warm & dry,Off,0.007700449,Off,0.021,22.6,51.1,0.005
3:50:00 am,var temp & humid,On,0.006796302,Off,0.018,26.9,77.7,0.004
6:14:00 am,warm & dry,Off,0.007763693,Off,0.021,22.7,51.2,0.005
8:38:00 am,var temp & humid,On,0.006796302,Off,0.018,26.9,77.7,0.004
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.5,0.003
1:26:00 pm,warm & dry,Off,0.007718227,Off,0.021,22.6,51.1,0.005
3:50:00 pm,var temp & humid,On,0.006796302,Off,0.018,26.9,77.7,0.004
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.5,0.003
8:38:00 pm,warm & dry,Off,0.007752252,Off,0.021,22.7,51.2,0.005
11:02:00 pm,cold & wet,Off,0.004776545,Off,0.012,19.8,76.6,0.003
1:26:00 am,warm & dry,Off,0.007727928,Off,0.021,22.7,51.2,0.005
3:50:00 am,var temp & humid,On,0.006840238,Off,0.018,26.9,77.8,0.004
6:14:00 am,warm & dry,Off,0.007734379,Off,0.021,22.6,51.1,0.005
8:38:00 am,cold & wet,Off,0.004776545,Off,0.012,19.8,76.4,0.003
11:02:00 am,warm & dry,Off,0.007702115,Off,0.021,22.7,51.2,0.005
1:26:00 pm,var temp & humid,On,0.006893641,Off,0.018,26.9,77.8,0.004
3:50:00 pm,warm & dry,Off,0.007694078,Off,0.021,22.6,51.1,0.005
6:14:00 pm,warm & dry,Off,0.007706919,Off,0.021,22.7,51.2,0.005
8:38:00 pm,var temp & humid,On,0.006893641,Off,0.018,26.9,78,0.004
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.4,0.003
1:26:00 am,warm & dry,Off,0.007708541,Off,0.021,22.7,51.2,0.005
3:50:00 am,var temp & humid,On,0.006893641,Off,0.018,26.9,77.9,0.004
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.4,0.003
8:38:00 am,warm & dry,Off,0.007739255,Off,0.021,22.7,51.2,0.005
11:02:00 am,var temp & humid,On,0.006763671,Off,0.018,26.9,77.9,0.004
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.5,0.003
3:50:00 pm,warm & dry,Off,0.007719898,Off,0.021,22.7,51.2,0.005
6:14:00 pm,var temp & humid,On,0.006792062,Off,0.018,26.9,77.9,0.004
8:38:00 pm,warm & dry,Off,0.007734426,Off,0.021,22.7,51.2,0.005
11:02:00 pm,cold & wet,Off,0.004738831,Off,0.012,19.8,76.5,0.003
1:26:00 am,warm & dry,Off,0.007710122,Off,0.021,22.7,51.2,0.005
3:50:00 am,var temp & humid,On,0.006729174,Off,0.018,26.9,77.9,0.004
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.5,0.003
8:38:00 am,warm & dry,Off,0.007734426,Off,0.021,22.7,51.2,0.005
11:02:00 am,warm & dry,Off,0.007716603,Off,0.021,22.7,51.2,0.005
1:26:00 pm,var temp & humid,On,0.006763671,Off,0.018,26.9,77.9,0.004
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.4,0.003
6:14:00 pm,warm & dry,Off,0.007732751,Off,0.021,22.7,51.2,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.6,0.003
11:02:00 pm,warm & dry,Off,0.007752252,Off,0.021,22.6,51.1,0.005
1:26:00 am,var temp & humid,On,0.006796302,Off,0.018,26.9,77.7,0.004
3:50:00 am,warm & dry,Off,0.007702115,Off,0.021,22.7,51.2,0.005
6:14:00 am,warm & dry,Off,0.00769079,Off,0.021,22.7,51.2,0.005
8:38:00 am,var temp & humid,On,0.006959078,Off,0.018,26.9,77.7,0.004
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.3,0.003
1:26:00 pm,warm & dry,Off,0.007694031,Off,0.021,22.7,51.2,0.005
3:50:00 pm,warm & dry,Off,0.007695696,Off,0.021,22.7,51.2,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.2,0.003
8:38:00 pm,var temp & humid,On,0.006945498,Off,0.018,26.9,77.6,0.004
11:02:00 pm,warm & dry,Off,0.007716644,Off,0.021,22.7,51.2,0.005
1:26:00 am,var temp & humid,On,0.006952255,Off,0.018,26.9,77.6,0.004
3:50:00 am,warm & dry,Off,0.007710169,Off,0.021,22.7,51.3,0.005
6:14:00 am,cold & wet,Off,0.004872844,Off,0.013,19.8,76.3,0.003
